ts,id,monitor_id,metric,result_str,result_float1,result_float2,result_float3,result_float4,result_float5,Day
2019-07-19 06:04:23.367202,6437,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:04:23 GMT 2019""}'",1,0.9650442600250244,\N,\N,\N,19
2019-07-19 05:28:55.363896,6353,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:28:55 GMT 2019""}'",1,0.9833333492279052,\N,\N,\N,19
2019-07-19 05:33:59.372054,6365,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:33:59 GMT 2019""}'",1,0.9913077354431152,\N,\N,\N,19
2019-07-19 05:39:03.372072,6378,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:39:03 GMT 2019""}'",1,0.992849349975586,\N,\N,\N,19
2019-07-19 05:44:07.351003,6389,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:44:07 GMT 2019""}'",1,0.9702329635620116,\N,\N,\N,19
2019-07-19 05:49:11.407595,6402,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:49:11 GMT 2019""}'",1,1.0285568237304688,\N,\N,\N,19
2019-07-19 05:54:15.360003,6413,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:54:15 GMT 2019""}'",1,0.9807009696960448,\N,\N,\N,19
2019-07-19 05:59:19.401611,6426,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:59:19 GMT 2019""}'",1,1.0189085006713867,\N,\N,\N,19
2019-07-19 06:04:23.411343,6438,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:04:23 GMT 2019""}'",1,1.0281102657318115,\N,\N,\N,19
2019-07-19 05:33:59.815485,6366,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:33:59 GMT 2019""}'",1,1.4136593341827393,\N,\N,\N,19
2019-07-19 05:49:11.399423,6401,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:49:11 GMT 2019""}'",1,0.9979212284088134,\N,\N,\N,19
2019-07-19 05:59:19.376612,6425,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 05:59:19 GMT 2019""}'",1,0.9752089977264404,\N,\N,\N,19
2019-07-19 06:09:27.155258,6448,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:09:27 GMT 2019""}'",1,0.9554862976074218,\N,\N,\N,19
2019-07-19 06:09:27.356110,6449,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:09:27 GMT 2019""}'",1,0.9618563652038574,\N,\N,\N,19
2019-07-19 06:09:27.381624,6450,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:09:27 GMT 2019""}'",1,0.9788327217102052,\N,\N,\N,19
2019-07-19 06:14:31.203675,6460,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:14:31 GMT 2019""}'",1,0.9973161220550536,\N,\N,\N,19
2019-07-19 06:14:31.374052,6461,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:14:31 GMT 2019""}'",1,0.9859170913696288,\N,\N,\N,19
2019-07-19 06:14:31.390243,6462,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:14:31 GMT 2019""}'",1,0.9858655929565427,\N,\N,\N,19
2019-07-19 06:19:35.176635,6472,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:19:35 GMT 2019""}'",1,0.9645614624023436,\N,\N,\N,19
2019-07-19 06:19:35.357756,6473,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:19:35 GMT 2019""}'",1,0.948486328125,\N,\N,\N,19
2019-07-19 06:19:35.367108,6474,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:19:35 GMT 2019""}'",1,0.9835381507873536,\N,\N,\N,19
2019-07-19 06:24:39.141558,6484,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:24:39 GMT 2019""}'",1,0.9433188438415528,\N,\N,\N,19
2019-07-19 06:24:39.343124,6485,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:24:39 GMT 2019""}'",1,0.9574990272521972,\N,\N,\N,19
2019-07-19 06:24:39.397956,6486,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:24:39 GMT 2019""}'",1,0.9931654930114746,\N,\N,\N,19
2019-07-19 06:29:43.258669,6496,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:29:43 GMT 2019""}'",1,1.0586581230163574,\N,\N,\N,19
2019-07-19 06:34:47.168870,6508,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:34:47 GMT 2019""}'",1,0.9640829563140868,\N,\N,\N,19
2019-07-19 06:39:51.313159,6520,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:39:51 GMT 2019""}'",1,1.1132941246032717,\N,\N,\N,19
2019-07-19 06:44:55.152809,6532,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:44:55 GMT 2019""}'",1,0.9530434608459472,\N,\N,\N,19
2019-07-19 06:49:59.150613,6544,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:49:59 GMT 2019""}'",1,0.9508445262908936,\N,\N,\N,19
2019-07-19 06:55:03.275336,6556,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:55:03 GMT 2019""}'",1,1.0755329132080078,\N,\N,\N,19
2019-07-19 07:00:07.233377,6568,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:00:07 GMT 2019""}'",1,1.0300083160400393,\N,\N,\N,19
2019-07-19 07:05:11.197391,6580,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:05:11 GMT 2019""}'",1,0.9931843280792236,\N,\N,\N,19
2019-07-19 07:10:15.198301,6592,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:10:15 GMT 2019""}'",1,0.998769760131836,\N,\N,\N,19
2019-07-19 07:15:19.254011,6604,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:15:19 GMT 2019""}'",1,1.05401873588562,\N,\N,\N,19
2019-07-19 07:20:23.170197,6616,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:20:23 GMT 2019""}'",1,0.9704976081848145,\N,\N,\N,19
2019-07-19 07:25:27.160694,6628,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:25:27 GMT 2019""}'",1,0.961103916168213,\N,\N,\N,19
2019-07-19 07:30:31.263769,6640,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:30:31 GMT 2019""}'",1,1.0639278888702393,\N,\N,\N,19
2019-07-19 06:29:43.377445,6497,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:29:43 GMT 2019""}'",1,0.9917316436767578,\N,\N,\N,19
2019-07-19 06:34:47.358227,6509,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:34:47 GMT 2019""}'",1,0.9703345298767088,\N,\N,\N,19
2019-07-19 06:39:51.368445,6521,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:39:51 GMT 2019""}'",1,0.9898760318756104,\N,\N,\N,19
2019-07-19 06:44:55.353478,6534,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:44:55 GMT 2019""}'",1,0.9723024368286132,\N,\N,\N,19
2019-07-19 06:49:59.382444,6545,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:49:59 GMT 2019""}'",1,1.0012755393981934,\N,\N,\N,19
2019-07-19 06:55:03.383901,6557,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:55:03 GMT 2019""}'",1,1.0028996467590332,\N,\N,\N,19
2019-07-19 07:00:07.360770,6569,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:00:07 GMT 2019""}'",1,0.9801130294799804,\N,\N,\N,19
2019-07-19 07:05:11.393014,6582,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:05:11 GMT 2019""}'",1,1.0138621330261228,\N,\N,\N,19
2019-07-19 07:10:15.377339,6594,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:10:15 GMT 2019""}'",1,0.9982194900512696,\N,\N,\N,19
2019-07-19 07:15:19.589708,6606,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:15:19 GMT 2019""}'",1,1.2094459533691406,\N,\N,\N,19
2019-07-19 07:20:23.338704,6617,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:20:23 GMT 2019""}'",1,0.9580445289611816,\N,\N,\N,19
2019-07-19 07:25:27.505172,6630,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:25:27 GMT 2019""}'",1,1.1244215965270996,\N,\N,\N,19
2019-07-19 07:30:31.342215,6641,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:30:31 GMT 2019""}'",1,0.9633276462554932,\N,\N,\N,19
2019-07-19 06:34:47.403206,6510,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:34:47 GMT 2019""}'",1,0.9958622455596924,\N,\N,\N,19
2019-07-19 06:39:51.392517,6522,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:39:51 GMT 2019""}'",1,0.9878411293029784,\N,\N,\N,19
2019-07-19 06:44:55.351174,6533,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:44:55 GMT 2019""}'",1,0.9449830055236816,\N,\N,\N,19
2019-07-19 06:49:59.434233,6546,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:49:59 GMT 2019""}'",1,1.0344696044921875,\N,\N,\N,19
2019-07-19 07:00:07.520660,6570,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:00:07 GMT 2019""}'",1,1.1208693981170654,\N,\N,\N,19
2019-07-19 07:05:11.384911,6581,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:05:11 GMT 2019""}'",1,0.983250856399536,\N,\N,\N,19
2019-07-19 07:25:27.361355,6629,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:25:27 GMT 2019""}'",1,0.9594485759735109,\N,\N,\N,19
2019-07-19 07:45:43.360710,6678,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:45:43 GMT 2019""}'",1,0.9611103534698486,\N,\N,\N,19
2019-07-19 07:50:47.405215,6693,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:50:47 GMT 2019""}'",1,1.0044448375701904,\N,\N,\N,19
2019-07-19 07:55:51.449038,6705,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:55:51 GMT 2019""}'",1,1.048103094100952,\N,\N,\N,19
2019-07-19 08:16:07.571054,6753,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:16:07 GMT 2019""}'",1,1.1652238368988037,\N,\N,\N,19
2019-07-19 08:21:11.518006,6765,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:21:11 GMT 2019""}'",1,1.116246223449707,\N,\N,\N,19
2019-07-19 08:41:27.416839,6825,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:41:27 GMT 2019""}'",1,1.0108904838562012,\N,\N,\N,19
2019-07-19 07:10:15.351375,6593,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:10:15 GMT 2019""}'",1,0.9498586654663086,\N,\N,\N,19
2019-07-19 07:20:23.355670,6618,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:20:23 GMT 2019""}'",1,0.946101665496826,\N,\N,\N,19
2019-07-19 07:30:31.477104,6642,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:30:31 GMT 2019""}'",1,1.0757205486297607,\N,\N,\N,19
2019-07-19 07:40:39.386986,6666,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:40:39 GMT 2019""}'",1,0.9871561527252196,\N,\N,\N,19
2019-07-19 08:00:55.393138,6717,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:00:55 GMT 2019""}'",1,0.9934794902801511,\N,\N,\N,19
2019-07-19 08:05:59.373829,6729,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:05:59 GMT 2019""}'",1,0.9677894115447998,\N,\N,\N,19
2019-07-19 08:26:15.407065,6780,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:26:15 GMT 2019""}'",1,1.0069923400878906,\N,\N,\N,19
2019-07-19 06:29:43.380031,6498,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:29:43 GMT 2019""}'",1,0.9710128307342528,\N,\N,\N,19
2019-07-19 06:55:03.426820,6558,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 06:55:03 GMT 2019""}'",1,1.0270519256591797,\N,\N,\N,19
2019-07-19 07:15:19.404764,6605,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:15:19 GMT 2019""}'",1,1.0035133361816406,\N,\N,\N,19
2019-07-19 07:35:35.553266,6654,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:35:35 GMT 2019""}'",1,1.1518356800079346,\N,\N,\N,19
2019-07-19 08:11:03.360189,6741,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:11:03 GMT 2019""}'",1,0.9603354930877684,\N,\N,\N,19
2019-07-19 08:31:19.427057,6795,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:31:19 GMT 2019""}'",1,1.0212008953094482,\N,\N,\N,19
2019-07-19 08:36:23.362466,6810,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:36:23 GMT 2019""}'",1,0.9628915786743164,\N,\N,\N,19
2019-07-19 08:46:31.358800,6840,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:46:31 GMT 2019""}'",1,0.9586007595062258,\N,\N,\N,19
2019-07-19 08:51:35.358161,6854,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:51:35 GMT 2019""}'",1,0.956571102142334,\N,\N,\N,19
2019-07-19 07:35:35.156407,6652,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:35:35 GMT 2019""}'",1,0.9545958042144777,\N,\N,\N,19
2019-07-19 07:40:39.233233,6664,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:40:39 GMT 2019""}'",1,1.0335202217102053,\N,\N,\N,19
2019-07-19 07:45:43.168146,6676,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:45:43 GMT 2019""}'",1,0.958874464035034,\N,\N,\N,19
2019-07-19 07:50:47.153084,6691,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:50:47 GMT 2019""}'",1,0.9533274173736572,\N,\N,\N,19
2019-07-19 07:55:51.391324,6703,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:55:51 GMT 2019""}'",1,1.1919143199920654,\N,\N,\N,19
2019-07-19 08:00:55.156805,6715,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:00:55 GMT 2019""}'",1,0.956824779510498,\N,\N,\N,19
2019-07-19 08:05:59.162188,6727,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:05:59 GMT 2019""}'",1,0.9521141052246092,\N,\N,\N,19
2019-07-19 08:11:03.171123,6739,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:11:03 GMT 2019""}'",1,0.9585425853729248,\N,\N,\N,19
2019-07-19 08:16:07.270061,6751,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:16:07 GMT 2019""}'",1,1.070180892944336,\N,\N,\N,19
2019-07-19 08:21:11.352182,6764,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:21:11 GMT 2019""}'",1,1.1533432006835938,\N,\N,\N,19
2019-07-19 08:26:15.211275,6778,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:26:15 GMT 2019""}'",1,1.0113070011138916,\N,\N,\N,19
2019-07-19 08:31:19.250807,6793,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:31:19 GMT 2019""}'",1,1.038670778274536,\N,\N,\N,19
2019-07-19 07:35:35.343204,6653,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:35:35 GMT 2019""}'",1,0.962005376815796,\N,\N,\N,19
2019-07-19 07:40:39.351072,6665,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:40:39 GMT 2019""}'",1,0.9704246520996092,\N,\N,\N,19
2019-07-19 07:45:43.354817,6677,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:45:43 GMT 2019""}'",1,0.9708893299102784,\N,\N,\N,19
2019-07-19 07:50:47.400115,6692,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:50:47 GMT 2019""}'",1,1.0188961029052734,\N,\N,\N,19
2019-07-19 07:55:51.444109,6704,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 07:55:51 GMT 2019""}'",1,1.0654411315917969,\N,\N,\N,19
2019-07-19 08:00:55.329130,6716,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:00:55 GMT 2019""}'",1,0.948621988296509,\N,\N,\N,19
2019-07-19 08:05:59.349759,6728,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:05:59 GMT 2019""}'",1,0.9691007137298584,\N,\N,\N,19
2019-07-19 08:11:03.349455,6740,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:11:03 GMT 2019""}'",1,0.9682831764221193,\N,\N,\N,19
2019-07-19 08:16:07.518568,6752,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:16:07 GMT 2019""}'",1,1.1375524997711182,\N,\N,\N,19
2019-07-19 08:21:11.346249,6763,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:21:11 GMT 2019""}'",1,0.9657623767852784,\N,\N,\N,19
2019-07-19 08:26:15.347585,6779,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:26:15 GMT 2019""}'",1,0.9660508632659912,\N,\N,\N,19
2019-07-19 08:31:19.363867,6794,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:31:19 GMT 2019""}'",1,0.9833524227142334,\N,\N,\N,19
2019-07-19 08:36:23.164514,6808,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:36:23 GMT 2019""}'",1,0.9654252529144288,\N,\N,\N,19
2019-07-19 08:41:27.218155,6823,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:41:27 GMT 2019""}'",1,1.0182735919952393,\N,\N,\N,19
2019-07-19 08:46:31.192631,6838,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:46:31 GMT 2019""}'",1,0.992971658706665,\N,\N,\N,19
2019-07-19 08:51:35.237465,6853,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:51:35 GMT 2019""}'",1,1.0380549430847168,\N,\N,\N,19
2019-07-19 08:56:39.343863,6868,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:56:39 GMT 2019""}'",1,1.144052267074585,\N,\N,\N,19
2019-07-19 09:01:43.192376,6876,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 09:01:43 GMT 2019""}'",1,0.9880223274230956,\N,\N,\N,19
2019-07-19 08:41:27.340702,6824,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:41:27 GMT 2019""}'",1,0.9597375392913818,\N,\N,\N,19
2019-07-19 08:51:35.369351,6855,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:51:35 GMT 2019""}'",1,0.990424871444702,\N,\N,\N,19
2019-07-19 08:36:23.346367,6809,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:36:23 GMT 2019""}'",1,0.965120792388916,\N,\N,\N,19
2019-07-19 08:46:31.336838,6839,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:46:31 GMT 2019""}'",1,0.9562537670135498,\N,\N,\N,19
2019-07-19 09:01:43.358485,6877,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 09:01:43 GMT 2019""}'",1,0.977802276611328,\N,\N,\N,19
2019-07-19 08:56:39.351541,6869,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 08:56:39 GMT 2019""}'",1,0.9730398654937744,\N,\N,\N,19
2019-07-19 09:06:50.748943,6883,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 09:06:50 GMT 2019""}'",1,0.9712069034576416,\N,\N,\N,19
2019-07-19 09:06:50.865237,6884,1,UPTIME,"b'{""ERROR"":""0"",""MESSAGE"":"""",""RESULT"":""pong"",""TS"":""Fri Jul 19 09:06:50 GMT 2019""}'",1,0.951145887374878,\N,\N,\N,19
